type,group,id,name,dnaScore,grade,effectiveGrade,flashMode,metricTension,livingScore,pinFlashScore,simFlashScore,angleSpreadScore,detail,mRange,rRange,ccRange,darkGlossPct,darkVoidPct,firstRepair,topWeakness
monolithic,Specials,rs_vermilion_torii,Rs Vermilion Torii,61,D,Hard Rework,mixed,true,84,4,14,91,100,255,240,230,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (14); it may only look alive in one special lighting condition.
monolithic,Specials,rs_wangan_midnight_pulse,Rs Wangan Midnight Pulse,56,D,Hard Rework,heroBand,true,80,6,13,60,67,255,240,239,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (13); it may only look alive in one special lighting condition.
monolithic,Specials,rs_wisteria_reverie,Rs Wisteria Reverie,62,D,Provisional Rework - proof/intent review required before forcing material rewrite,mixed,true,77,4,28,91,100,255,240,239,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (28); it may only look alive in one special lighting condition.
monolithic,Specials,rs_yurei_veil,Rs Yurei Veil,56,D,Hard Rework,mixed,true,78,4,13,61,100,255,240,239,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (13); it may only look alive in one special lighting condition.
monolithic,Specials,rust,Rust,39,D,Hard Rework,mixed,true,38,4,27,92,8,140,180,160,0,0,rebalance-practical-sim-lighting,Living score is 38; the finish is not changing enough across light angles.
monolithic,Specials,scorched,Scorched,50,D,Hard Rework,mixed,true,44,10,29,92,65,219,101,102,100,0,rebalance-practical-sim-lighting,Living score is 44; the finish is not changing enough across light angles.
monolithic,Specials,shadow_realm,Shadow Realm,47,D,Hard Rework,mixed,true,32,23,18,92,26,213,92,235,100,0,rebalance-practical-sim-lighting,Living score is 32; the finish is not changing enough across light angles.
monolithic,Specials,sodium_lamp,Sodium Lamp,36,D,Hard Rework,mixed,true,36,5,17,94,10,217,89,96,0,0,rebalance-practical-sim-lighting,Living score is 36; the finish is not changing enough across light angles.
monolithic,Specials,solar_wind,Solar Wind,46,D,Hard Rework,mixed,true,38,5,29,76,82,159,78,148,0,0,widen-spec-channel-spectrum,Living score is 38; the finish is not changing enough across light angles.
monolithic,Specials,solarization,Solarization,47,D,Hard Rework,mixed,false,31,36,18,62,33,205,66,232,100,0,rebalance-practical-sim-lighting,Living score is 31; the finish is not changing enough across light angles.
monolithic,Specials,sparkle_champagne,Sparkle Champagne,39,D,Hard Rework,pinfield,true,31,5,30,92,27,160,42,16,0,0,widen-spec-channel-spectrum,Living score is 31; the finish is not changing enough across light angles.
monolithic,Specials,sparkle_confetti,Sparkle Confetti,49,D,Hard Rework,pinfield,true,41,13,32,92,40,207,71,22,0,0,widen-spec-channel-spectrum,Living score is 41; the finish is not changing enough across light angles.
monolithic,Specials,sparkle_constellation,Sparkle Constellation,46,D,Hard Rework,pinfield,false,27,36,27,92,24,255,147,20,0,0,rebalance-practical-sim-lighting,Living score is 27; the finish is not changing enough across light angles.
monolithic,Specials,sparkle_diamond_dust,Sparkle Diamond Dust,48,D,Provisional Rework - proof/intent review required before forcing material rewrite,pinfield,true,53,5,19,91,62,240,90,18,0,0,widen-spec-channel-spectrum,Living score is 53; the finish is not changing enough across light angles.
monolithic,Specials,sparkle_firefly,Sparkle Firefly,51,D,Hard Rework,pinfield,false,31,37,34,92,33,244,110,24,0,0,widen-spec-channel-spectrum,Living score is 31; the finish is not changing enough across light angles.
monolithic,Specials,sparkle_galaxy,Sparkle Galaxy,55,D,Hard Rework,pinfield,false,37,42,26,93,38,255,172,20,0,0,rebalance-practical-sim-lighting,Living score is 37; the finish is not changing enough across light angles.
monolithic,Specials,sparkle_lightning_bug,Sparkle Lightning Bug,49,D,Hard Rework,pinfield,false,34,38,17,92,34,237,117,20,0,0,widen-spec-channel-spectrum,Living score is 34; the finish is not changing enough across light angles.
monolithic,Specials,sparkle_meteor,Sparkle Meteor,50,D,Hard Rework,pinfield,false,34,40,15,92,36,244,136,19,0,0,rebalance-practical-sim-lighting,Living score is 34; the finish is not changing enough across light angles.
monolithic,Specials,sparkle_snowfall,Sparkle Snowfall,53,D,Hard Rework,pinfield,false,25,36,62,92,29,224,75,22,0,0,widen-spec-channel-spectrum,Living score is 25; the finish is not changing enough across light angles.
monolithic,Specials,sparkle_starfield,Sparkle Starfield,57,D,Hard Rework,pinfield,false,31,65,26,92,34,252,189,16,0,0,rebalance-practical-sim-lighting,Living score is 31; the finish is not changing enough across light angles.
monolithic,Specials,spectral,Spectral,36,D,Hard Rework,mixed,true,27,7,20,77,15,210,75,221,100,0,rebalance-practical-sim-lighting,Living score is 27; the finish is not changing enough across light angles.
monolithic,Specials,spectral_complementary,Spectral Complementary,51,D,Hard Rework,mixed,true,42,6,27,91,63,221,141,153,0,0,rebalance-practical-sim-lighting,Living score is 42; the finish is not changing enough across light angles.
monolithic,Specials,spectral_dark_light,Spectral Dark Light,51,D,Hard Rework,mixed,true,43,6,26,92,67,221,145,159,0,0,rebalance-practical-sim-lighting,Living score is 43; the finish is not changing enough across light angles.
monolithic,Specials,spectral_earth_sky,Spectral Earth Sky,51,D,Hard Rework,mixed,true,42,7,26,92,62,209,149,163,0,0,rebalance-practical-sim-lighting,Living score is 42; the finish is not changing enough across light angles.
monolithic,Specials,spectral_inverse_logic,Spectral Inverse Logic,44,D,Hard Rework,mixed,true,37,4,14,75,58,173,165,149,0,0,rebalance-practical-sim-lighting,Living score is 37; the finish is not changing enough across light angles.
monolithic,Specials,spectral_mono_chrome,Spectral Mono Chrome,46,D,Hard Rework,mixed,true,37,4,14,91,60,158,161,155,0,0,rebalance-practical-sim-lighting,Living score is 37; the finish is not changing enough across light angles.
monolithic,Specials,spectral_neon_reactive,Spectral Neon Reactive,45,D,Hard Rework,heroBand,true,36,4,15,91,56,196,117,137,0,0,rebalance-practical-sim-lighting,Living score is 36; the finish is not changing enough across light angles.
monolithic,Specials,spectral_prismatic_flip,Spectral Prismatic Flip,49,D,Hard Rework,mixed,true,39,5,27,91,60,197,153,133,0,0,rebalance-practical-sim-lighting,Living score is 39; the finish is not changing enough across light angles.
monolithic,Specials,spectral_rainbow_metal,Spectral Rainbow Metal,45,D,Hard Rework,mixed,true,42,6,13,59,63,233,167,151,0,0,rebalance-practical-sim-lighting,Living score is 42; the finish is not changing enough across light angles.
monolithic,Specials,spectral_sat_metal,Spectral Sat Metal,45,D,Hard Rework,mixed,true,35,5,14,93,58,133,137,163,0,0,rebalance-practical-sim-lighting,Living score is 35; the finish is not changing enough across light angles.
monolithic,Specials,spectral_warm_cool,Spectral Warm Cool,47,D,Hard Rework,mixed,true,43,6,13,77,63,224,153,157,0,0,rebalance-practical-sim-lighting,Living score is 43; the finish is not changing enough across light angles.
monolithic,Specials,static,Static,49,D,Provisional Rework - proof/intent review required before forcing material rewrite,mixed,true,54,6,15,93,89,219,95,106,0,0,rebalance-practical-sim-lighting,Living score is 54; the finish is not changing enough across light angles.
monolithic,Specials,stealth,Stealth,27,D,Hard Rework,mixed,true,17,4,26,91,1,124,116,55,0,0,widen-spec-channel-spectrum,Living score is 17; the finish is not changing enough across light angles.
monolithic,Specials,tesla_coil,Tesla Coil,43,D,Hard Rework,heroBand,true,37,6,15,60,61,219,74,192,100,0,rebalance-practical-sim-lighting,Living score is 37; the finish is not changing enough across light angles.
monolithic,Specials,thermal_titanium,Thermal Titanium,42,D,Hard Rework,mixed,true,37,17,15,92,23,101,115,158,0,0,widen-spec-channel-spectrum,Living score is 37; the finish is not changing enough across light angles.
monolithic,Specials,thermochromic,Thermochromic,48,D,Hard Rework,mixed,false,29,37,33,93,20,211,38,227,0,0,rebalance-practical-sim-lighting,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,thin_film,Thin Film,39,D,Hard Rework,mixed,false,34,36,16,92,7,200,95,90,0,0,widen-spec-channel-spectrum,Living score is 34; the finish is not changing enough across light angles.
monolithic,Specials,tidal_wave,Tidal Wave,48,D,Hard Rework,heroBand,false,29,36,17,90,34,194,68,158,100,0,rebalance-practical-sim-lighting,Living score is 29; the finish is not changing enough across light angles.
monolithic,Specials,topographic_dense,Topographic Dense,43,D,Hard Rework,mixed,true,27,29,13,93,29,155,90,143,0,0,widen-spec-channel-spectrum,Living score is 27; the finish is not changing enough across light angles.
monolithic,Specials,tornado_alley,Tornado Alley,52,D,Hard Rework,mixed,true,36,29,26,91,56,190,118,142,100,0,rebalance-practical-sim-lighting,Living score is 36; the finish is not changing enough across light angles.
monolithic,Specials,tracer_round,Tracer Round,50,D,Hard Rework,mixed,true,37,14,29,90,64,219,77,155,100,0,rebalance-practical-sim-lighting,Living score is 37; the finish is not changing enough across light angles.
monolithic,Specials,trizone_anodized_candy_silk,Trizone Anodized Candy Silk,44,D,Hard Rework,mixed,true,40,5,30,91,24,178,97,133,0,0,rebalance-practical-sim-lighting,Living score is 40; the finish is not changing enough across light angles.
monolithic,Specials,trizone_ceramic_flake_satin,Trizone Ceramic Flake Satin,43,D,Hard Rework,heroBand,true,30,5,16,92,39,168,91,152,0,0,rebalance-practical-sim-lighting,Living score is 30; the finish is not changing enough across light angles.
monolithic,Specials,trizone_chrome_candy_matte,Trizone Chrome Candy Matte,44,D,Provisional Rework - proof/intent review required before forcing material rewrite,mixed,true,50,4,16,93,19,219,172,126,0,0,rebalance-practical-sim-lighting,Living score is 50; the finish is not changing enough across light angles.
monolithic,Specials,trizone_frozen_ember_chrome,Trizone Frozen Ember Chrome,38,D,Hard Rework,mixed,true,42,4,15,91,17,163,58,121,0,0,widen-spec-channel-spectrum,Living score is 42; the finish is not changing enough across light angles.
monolithic,Specials,trizone_glass_metal_matte,Trizone Glass Metal Matte,41,D,Hard Rework,mixed,true,30,5,16,92,24,201,141,138,0,0,rebalance-practical-sim-lighting,Living score is 30; the finish is not changing enough across light angles.
monolithic,Specials,trizone_mercury_obsidian_candy,Trizone Mercury Obsidian Candy,44,D,Hard Rework,mixed,true,44,4,15,94,20,229,179,168,100,0,rebalance-practical-sim-lighting,Living score is 44; the finish is not changing enough across light angles.
monolithic,Specials,trizone_pearl_carbon_gold,Trizone Pearl Carbon Gold,49,D,Hard Rework,mixed,false,40,37,14,92,27,202,167,107,0,0,rebalance-practical-sim-lighting,Living score is 40; the finish is not changing enough across light angles.
monolithic,Specials,trizone_stealth_spectra_frozen,Trizone Stealth Spectra Frozen,40,D,Hard Rework,mixed,true,38,5,16,93,23,214,89,91,0,0,widen-spec-channel-spectrum,Living score is 38; the finish is not changing enough across light angles.
monolithic,Specials,trizone_titanium_copper_chrome,Trizone Titanium Copper Chrome,38,D,Hard Rework,mixed,true,39,4,28,92,17,85,60,123,0,0,widen-spec-channel-spectrum,Living score is 39; the finish is not changing enough across light angles.
monolithic,Specials,trizone_vanta_chrome_pearl,Trizone Vanta Chrome Pearl,43,D,Hard Rework,mixed,true,40,4,28,94,17,232,195,63,100,0,rebalance-practical-sim-lighting,Living score is 40; the finish is not changing enough across light angles.
monolithic,Specials,uv_blacklight,Uv Blacklight,54,D,Hard Rework,mixed,false,30,36,46,92,29,227,33,221,0,0,rebalance-practical-sim-lighting,Living score is 30; the finish is not changing enough across light angles.
monolithic,Specials,velvet,Velvet,24,D,Hard Rework,mixed,true,7,24,26,91,0,0,40,20,0,0,widen-spec-channel-spectrum,Living score is 7; the finish is not changing enough across light angles.
monolithic,Specials,vm_adobe_sunset,Vm Adobe Sunset,59,D,Hard Rework,mixed,true,74,4,27,77,96,255,240,239,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (27); it may only look alive in one special lighting condition.
monolithic,Specials,vm_agave_pearl,Vm Agave Pearl,58,D,Hard Rework,mixed,true,78,4,26,61,100,255,240,239,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (26); it may only look alive in one special lighting condition.
monolithic,Specials,vm_aztec_sunfire,Vm Aztec Sunfire,61,D,Hard Rework,mixed,true,75,4,27,92,100,255,240,239,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (27); it may only look alive in one special lighting condition.
monolithic,Specials,vm_azulejo_storm,Vm Azulejo Storm,58,D,Hard Rework,mixed,true,76,4,26,63,100,255,240,239,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (26); it may only look alive in one special lighting condition.
monolithic,Specials,vm_baja_cartografia,Vm Baja Cartografia,57,D,Hard Rework,mixed,true,76,4,16,77,100,255,240,239,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (16); it may only look alive in one special lighting condition.
monolithic,Specials,vm_baja_horizon,Vm Baja Horizon,58,D,Hard Rework,mixed,true,81,4,13,77,100,255,240,239,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (13); it may only look alive in one special lighting condition.
monolithic,Specials,vm_bajio_gold_calaveras,Vm Bajio Gold Calaveras,59,D,Hard Rework,mixed,true,76,4,26,76,100,255,240,239,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (26); it may only look alive in one special lighting condition.
monolithic,Specials,vm_cactus_sunset,Vm Cactus Sunset,61,D,Hard Rework,mixed,true,84,4,26,76,100,255,240,239,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (26); it may only look alive in one special lighting condition.
monolithic,Specials,vm_calavera_royal,Vm Calavera Royal,61,D,Hard Rework,mixed,true,85,4,13,92,100,255,240,239,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (13); it may only look alive in one special lighting condition.
monolithic,Specials,vm_calavera_violeta,Vm Calavera Violeta,62,D,Hard Rework,mixed,true,86,4,26,76,100,255,240,239,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (26); it may only look alive in one special lighting condition.
monolithic,Specials,vm_cantina_neon,Vm Cantina Neon,61,D,Hard Rework,heroBand,true,76,4,27,91,100,255,240,238,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (27); it may only look alive in one special lighting condition.
monolithic,Specials,vm_cempasuchil_noir,Vm Cempasuchil Noir,56,D,Hard Rework,mixed,true,82,4,13,63,86,255,240,239,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (13); it may only look alive in one special lighting condition.
monolithic,Specials,vm_cenote_lace,Vm Cenote Lace,61,D,Hard Rework,mixed,true,76,4,27,92,100,255,240,239,100,0,rebalance-practical-sim-lighting,Practical sim flash is low (27); it may only look alive in one special lighting condition.
monolithic,Specials,vm_charro_nocturne,Vm Charro Nocturne,59,D,Hard Rework,mixed,true,84,4,26,60,100,255,240,239,100,0,rebalance-practical-sim-lighting,Angle spread is weak (60); too much of the finish wakes up from only one direction.
